Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
11190,1332,1,828,1,1,1,111,Lost
11191,109,5,4920,3,2,3,323,Potential Loyalists
11192,175,7,2252,3,4,1,341,Lost
11193,64,9,7422,4,4,4,444,Champions
11194,95,8,4462,3,4,3,343,Champions
11195,6,6,4876,4,3,3,433,Champions
11196,113,2,1514,3,1,1,311,Promising
11197,507,6,4286,1,3,3,133,At Risk
11198,120,4,1716,3,2,1,321,Promising
11199,115,4,1940,3,2,1,321,Promising
11200,271,3,1241,2,1,1,211,About to Sleep
11201,41,6,4695,4,3,3,433,Champions
11202,1020,1,117,1,1,1,111,Lost
11203,32,4,2935,4,2,2,422,Potential Loyalists
11204,106,7,7225,3,4,4,344,Champions
11205,1164,1,1236,1,1,1,111,Lost
11206,830,2,3866,1,1,3,113,Hibernating
11207,38,2,2854,4,1,2,412,Potential Loyalists
11208,194,5,5690,2,2,4,224,Lost
11209,71,7,7369,4,4,4,444,Champions
11210,130,5,3873,3,2,3,323,Potential Loyalists
11211,399,3,2002,1,1,1,111,Lost
11212,322,3,3030,2,1,2,212,Customers Needing Attention
11213,439,8,5842,1,4,4,144,At Risk
11214,132,6,3616,3,3,3,333,Champions
11215,933,2,880,1,1,1,111,Lost
11216,21,6,3910,4,3,3,433,Champions
11217,110,5,779,3,2,1,321,Promising
11218,173,6,5494,3,3,4,334,Champions
11219,297,7,6673,2,4,4,244,Loyal Customers
11220,266,3,2870,2,1,2,212,Customers Needing Attention
11221,311,6,2654,2,3,2,232,Lost
11222,11,6,9516,4,3,4,434,Champions
11223,150,7,10001,3,4,4,344,Champions
11224,696,2,4070,1,1,3,113,Hibernating
11225,196,6,4001,2,3,3,233,Loyal Customers
11226,137,4,4251,3,2,3,323,Potential Loyalists
11227,120,6,6437,3,3,4,334,Champions
11228,837,3,4077,1,1,3,113,Hibernating
11229,126,5,4249,3,2,3,323,Potential Loyalists
11230,68,6,3199,4,3,2,432,New Customers
11231,71,1,612,4,1,1,411,New Customers
11232,270,6,4832,2,3,3,233,Loyal Customers
11233,453,3,2143,1,1,1,111,Lost
11234,293,4,6267,2,2,4,224,Lost
11235,324,7,6200,2,4,4,244,Loyal Customers
11236,811,3,3000,1,1,2,112,Hibernating
11237,103,9,7748,3,4,4,344,Champions
11238,125,6,5124,3,3,3,333,Champions
11239,382,2,1293,1,1,1,111,Lost
11240,430,5,5438,1,2,4,124,At Risk
11241,159,4,2494,3,2,2,322,Potential Loyalists
11242,188,9,8596,2,4,4,244,Loyal Customers
11243,79,6,6662,3,3,4,334,Champions
11244,519,3,1545,1,1,1,111,Lost
11245,396,3,2377,1,1,2,112,Hibernating
11246,97,4,4470,3,2,3,323,Potential Loyalists
11247,122,2,2071,3,1,1,311,Promising
11248,468,4,2559,1,2,2,122,At Risk
11249,511,4,3853,1,2,3,123,At Risk
11250,424,5,2212,1,2,1,121,Cant Lose Them
11251,44,4,2554,4,2,2,422,Potential Loyalists
11252,243,7,3262,2,4,2,242,Lost
11253,52,5,2487,4,2,2,422,Potential Loyalists
11254,992,3,1775,1,1,1,111,Lost
11255,158,7,4905,3,4,3,343,Champions
11256,377,3,2448,1,1,2,112,Hibernating
11257,5,3,1622,4,1,1,411,New Customers
11258,169,2,449,3,1,1,311,Promising
11259,58,6,3725,4,3,3,433,Champions
11260,353,5,4813,2,2,3,223,Customers Needing Attention
11261,164,3,2583,3,1,2,312,Potential Loyalists
11262,29,7,5903,4,4,4,444,Champions
11263,603,5,4049,1,2,3,123,At Risk
11264,217,2,2448,2,1,2,212,Customers Needing Attention
11265,33,4,3116,4,2,2,422,Potential Loyalists
11266,12,7,3450,4,4,2,442,New Customers
11267,166,9,7110,3,4,4,344,Champions
11268,489,3,3354,1,1,2,112,Hibernating
11269,477,3,2084,1,1,1,111,Lost
11270,76,7,4533,4,4,3,443,Champions
11271,341,5,7120,2,2,4,224,Lost
11272,408,5,2470,1,2,2,122,At Risk
11273,105,9,9209,3,4,4,344,Champions
11274,50,6,5061,4,3,3,433,Champions
11275,173,5,3999,3,2,3,323,Potential Loyalists
11276,582,4,4142,1,2,3,123,At Risk
11277,139,5,5366,3,2,4,324,Potential Loyalists
11278,7,7,4191,4,4,3,443,Champions
11279,116,3,1911,3,1,1,311,Promising
11280,113,6,4638,3,3,3,333,Champions
11281,241,2,1707,2,1,1,211,About to Sleep
11282,181,4,2738,3,2,2,322,Potential Loyalists
11283,263,3,1484,2,1,1,211,About to Sleep
11284,235,5,1083,2,2,1,221,About to Sleep
11285,115,8,3452,3,4,2,342,Lost
11286,374,2,2856,1,1,2,112,Hibernating
11287,329,2,1120,2,1,1,211,About to Sleep
11288,9,7,4935,4,4,3,443,Champions
11289,104,4,2276,3,2,2,322,Potential Loyalists
11290,563,3,2304,1,1,2,112,Hibernating
11291,111,7,4292,3,4,3,343,Champions
11292,361,4,3198,2,2,2,222,Customers Needing Attention
11293,288,4,5075,2,2,3,223,Customers Needing Attention
11294,1101,2,1110,1,1,1,111,Lost
11295,254,3,2966,2,1,2,212,Customers Needing Attention
11296,525,4,3797,1,2,3,123,At Risk
11297,166,9,4975,3,4,3,343,Champions
11298,421,5,5786,1,2,4,124,At Risk
11299,27,9,7791,4,4,4,444,Champions
11300,83,8,5282,3,4,4,344,Champions
11301,267,4,1784,2,2,1,221,About to Sleep
11302,302,5,1911,2,2,1,221,About to Sleep
11303,40,7,4833,4,4,3,443,Champions
11304,208,4,1419,2,2,1,221,About to Sleep
11305,101,4,2013,3,2,1,321,Promising
11306,240,2,2984,2,1,2,212,Customers Needing Attention
11307,334,4,1952,2,2,1,221,About to Sleep
11308,133,7,5852,3,4,4,344,Champions
11309,37,4,3884,4,2,3,423,Potential Loyalists
11310,244,8,7124,2,4,4,244,Loyal Customers
11311,181,7,4824,3,4,3,343,Champions
11312,135,4,3566,3,2,2,322,Potential Loyalists
11313,402,4,1146,1,2,1,121,Cant Lose Them
11314,171,12,7422,3,4,4,344,Champions
11315,1233,1,228,1,1,1,111,Lost
11316,206,3,1465,2,1,1,211,About to Sleep
11317,155,3,1405,3,1,1,311,Promising
11318,38,5,4895,4,2,3,423,Potential Loyalists
11319,20,5,6220,4,2,4,424,Potential Loyalists
11320,259,5,2731,2,2,2,222,Customers Needing Attention
11321,12,10,5964,4,4,4,444,Champions
11322,72,5,4799,4,2,3,423,Potential Loyalists
11323,246,3,3870,2,1,3,213,Customers Needing Attention
11324,264,7,5851,2,4,4,244,Loyal Customers
11325,16,9,6756,4,4,4,444,Champions
11326,35,4,3148,4,2,2,422,Potential Loyalists
11327,43,5,1865,4,2,1,421,New Customers
11328,136,5,5893,3,2,4,324,Potential Loyalists
11329,128,5,2418,3,2,2,322,Potential Loyalists
11330,149,5,5536,3,2,4,324,Potential Loyalists
11331,363,3,2593,2,1,2,212,Customers Needing Attention
11332,559,2,533,1,1,1,111,Lost
11333,56,5,2871,4,2,2,422,Potential Loyalists
11334,102,2,875,3,1,1,311,Promising
11335,62,2,2349,4,1,2,412,Potential Loyalists
11336,167,5,3373,3,2,2,322,Potential Loyalists
11337,16,8,7116,4,4,4,444,Champions
11338,356,3,3566,2,1,2,212,Customers Needing Attention
11339,29,5,4701,4,2,3,423,Potential Loyalists
11340,101,6,2982,3,3,2,332,Lost
11341,216,6,3985,2,3,3,233,Loyal Customers
11342,330,4,3172,2,2,2,222,Customers Needing Attention
11343,97,6,4441,3,3,3,333,Champions
11344,576,3,2549,1,1,2,112,Hibernating
11345,40,10,6904,4,4,4,444,Champions
11346,168,7,4199,3,4,3,343,Champions
11347,223,7,5418,2,4,4,244,Loyal Customers
11348,944,2,1425,1,1,1,111,Lost
11349,665,6,4806,1,3,3,133,At Risk
11350,231,5,3210,2,2,2,222,Customers Needing Attention
11351,232,9,4878,2,4,3,243,Loyal Customers
11352,63,6,3753,4,3,3,433,Champions
11353,51,4,5516,4,2,4,424,Potential Loyalists
11354,204,5,3464,2,2,2,222,Customers Needing Attention
11355,65,6,3189,4,3,2,432,New Customers
11356,18,8,5492,4,4,4,444,Champions
11357,51,3,6290,4,1,4,414,Potential Loyalists
11358,11,2,1236,4,1,1,411,New Customers
11359,255,2,1043,2,1,1,211,About to Sleep
11360,7,6,3095,4,3,2,432,New Customers
11361,59,4,2857,4,2,2,422,Potential Loyalists
11362,3,7,5618,4,4,4,444,Champions
11363,228,5,3281,2,2,2,222,Customers Needing Attention
11364,267,10,4890,2,4,3,243,Loyal Customers
11365,153,9,5304,3,4,4,344,Champions
11366,266,3,1682,2,1,1,211,About to Sleep
11367,29,3,2658,4,1,2,412,Potential Loyalists
11368,458,7,5981,1,4,4,144,At Risk
11369,387,4,4284,1,2,3,123,At Risk
11370,582,5,3263,1,2,2,122,At Risk
11371,747,2,1271,1,1,1,111,Lost
11372,99,9,5529,3,4,4,344,Champions
11373,25,4,2960,4,2,2,422,Potential Loyalists
11374,580,1,1712,1,1,1,111,Lost
11375,930,2,3053,1,1,2,112,Hibernating
11376,460,5,3259,1,2,2,122,At Risk
11377,393,3,2305,1,1,2,112,Hibernating
11378,701,5,2239,1,2,1,121,Cant Lose Them
11379,353,5,3330,2,2,2,222,Customers Needing Attention
11380,26,9,9610,4,4,4,444,Champions
11381,783,4,4321,1,2,3,123,At Risk
11382,664,1,1280,1,1,1,111,Lost
11383,503,2,938,1,1,1,111,Lost
11384,243,5,2204,2,2,1,221,About to Sleep
11385,181,6,4449,3,3,3,333,Champions
11386,30,9,5589,4,4,4,444,Champions
11387,761,2,1384,1,1,1,111,Lost
11388,156,5,3764,3,2,3,323,Potential Loyalists
11389,15,8,8772,4,4,4,444,Champions
11390,296,6,2985,2,3,2,232,Lost
11391,250,9,11199,2,4,4,244,Loyal Customers
11392,681,4,3113,1,2,2,122,At Risk
11393,3,6,5945,4,3,4,434,Champions
11394,271,7,6959,2,4,4,244,Loyal Customers
11395,8,8,6484,4,4,4,444,Champions
11396,129,6,4150,3,3,3,333,Champions
11397,106,6,5014,3,3,3,333,Champions
11398,118,7,6606,3,4,4,344,Champions
11399,91,5,2925,3,2,2,322,Potential Loyalists
11400,784,4,1518,1,2,1,121,Cant Lose Them
11401,15,10,6104,4,4,4,444,Champions
11402,249,7,4672,2,4,3,243,Loyal Customers
11403,256,6,4597,2,3,3,233,Loyal Customers
11404,114,2,767,3,1,1,311,Promising
11405,717,4,2458,1,2,2,122,At Risk
11406,2,5,5065,4,2,3,423,Potential Loyalists
11407,50,5,3044,4,2,2,422,Potential Loyalists
11408,267,8,4832,2,4,3,243,Loyal Customers
11409,276,4,3806,2,2,3,223,Customers Needing Attention
11410,522,5,3342,1,2,2,122,At Risk
11411,107,5,3343,3,2,2,322,Potential Loyalists
11412,139,8,4982,3,4,3,343,Champions
11413,266,4,3584,2,2,2,222,Customers Needing Attention
11414,399,7,4106,1,4,3,143,At Risk
11415,32,1,1419,4,1,1,411,New Customers
11416,816,4,2447,1,2,2,122,At Risk
11417,225,7,7700,2,4,4,244,Loyal Customers
11418,241,6,4236,2,3,3,233,Loyal Customers
11419,126,7,3640,3,4,3,343,Champions
11420,679,3,3620,1,1,3,113,Hibernating
11421,313,2,1235,2,1,1,211,About to Sleep
11422,165,6,2783,3,3,2,332,Lost
11423,23,9,7899,4,4,4,444,Champions
11424,386,6,2859,1,3,2,132,At Risk
11425,172,5,3340,3,2,2,322,Potential Loyalists
11426,139,5,1957,3,2,1,321,Promising
11427,255,3,2352,2,1,2,212,Customers Needing Attention
11428,186,4,1402,3,2,1,321,Promising
11429,161,5,5767,3,2,4,324,Potential Loyalists
11430,624,2,1419,1,1,1,111,Lost
11431,407,4,3502,1,2,2,122,At Risk
11432,736,3,636,1,1,1,111,Lost
11433,93,6,3367,3,3,2,332,Lost
11434,379,4,4879,1,2,3,123,At Risk
11435,800,3,4169,1,1,3,113,Hibernating
11436,886,1,174,1,1,1,111,Lost
11437,31,3,3922,4,1,3,413,Potential Loyalists
11438,9,5,4531,4,2,3,423,Potential Loyalists
11439,18,6,3526,4,3,2,432,New Customers
11440,226,6,3757,2,3,3,233,Loyal Customers
11441,628,1,1416,1,1,1,111,Lost
11442,841,4,2019,1,2,1,121,Cant Lose Them
11443,300,6,4578,2,3,3,233,Loyal Customers
11444,215,4,3605,2,2,3,223,Customers Needing Attention
11445,727,8,5970,1,4,4,144,At Risk
11446,48,7,5530,4,4,4,444,Champions
11447,167,8,3723,3,4,3,343,Champions
11448,177,2,804,3,1,1,311,Promising
11449,296,6,6511,2,3,4,234,Loyal Customers
11450,133,9,4680,3,4,3,343,Champions
11451,61,7,5922,4,4,4,444,Champions
11452,154,3,1272,3,1,1,311,Promising
11453,329,4,3427,2,2,2,222,Customers Needing Attention
11454,648,2,2872,1,1,2,112,Hibernating
11455,23,7,2582,4,4,2,442,New Customers
11456,518,4,3298,1,2,2,122,At Risk
11457,637,2,1632,1,1,1,111,Lost
11458,46,5,2190,4,2,1,421,New Customers
11459,255,7,5541,2,4,4,244,Loyal Customers
11460,404,2,1599,1,1,1,111,Lost
11461,73,8,8301,4,4,4,444,Champions
11462,308,10,6356,2,4,4,244,Loyal Customers
11463,1237,1,434,1,1,1,111,Lost
11464,976,2,726,1,1,1,111,Lost
11465,240,2,1965,2,1,1,211,About to Sleep
11466,126,8,6800,3,4,4,344,Champions
11467,67,6,4173,4,3,3,433,Champions
11468,313,4,3615,2,2,3,223,Customers Needing Attention
11469,229,4,3768,2,2,3,223,Customers Needing Attention
11470,146,4,3531,3,2,2,322,Potential Loyalists
11471,224,5,3096,2,2,2,222,Customers Needing Attention
11472,219,5,3708,2,2,3,223,Customers Needing Attention
11473,1198,2,1009,1,1,1,111,Lost
11474,23,3,681,4,1,1,411,New Customers
11475,40,2,968,4,1,1,411,New Customers
11476,131,5,3480,3,2,2,322,Potential Loyalists
11477,411,7,5061,1,4,3,143,At Risk
11478,141,2,914,3,1,1,311,Promising
11479,116,4,3878,3,2,3,323,Potential Loyalists
11480,203,6,6074,2,3,4,234,Loyal Customers
11481,225,10,5973,2,4,4,244,Loyal Customers
11482,267,6,4787,2,3,3,233,Loyal Customers
11483,196,6,4956,2,3,3,233,Loyal Customers
11484,20,9,5793,4,4,4,444,Champions
11485,285,3,1950,2,1,1,211,About to Sleep
11486,222,7,5472,2,4,4,244,Loyal Customers
11487,263,3,3032,2,1,2,212,Customers Needing Attention
11488,115,8,6101,3,4,4,344,Champions
11489,474,5,2915,1,2,2,122,At Risk
11490,478,8,4148,1,4,3,143,At Risk
11491,69,3,1842,4,1,1,411,New Customers
11492,484,5,2699,1,2,2,122,At Risk
11493,121,3,1613,3,1,1,311,Promising
11494,10,8,8800,4,4,4,444,Champions
11495,643,4,3991,1,2,3,123,At Risk
11496,49,5,4087,4,2,3,423,Potential Loyalists
11497,326,3,1834,2,1,1,211,About to Sleep
11498,27,3,1847,4,1,1,411,New Customers
11499,194,2,290,2,1,1,211,About to Sleep
11500,208,4,2458,2,2,2,222,Customers Needing Attention
11501,28,4,3213,4,2,2,422,Potential Loyalists
11502,95,4,3678,3,2,3,323,Potential Loyalists
11503,187,4,3476,3,2,2,322,Potential Loyalists
11504,239,8,3727,2,4,3,243,Loyal Customers
11505,305,5,4008,2,2,3,223,Customers Needing Attention
11506,17,10,6710,4,4,4,444,Champions
11507,541,1,364,1,1,1,111,Lost
11508,555,5,2189,1,2,1,121,Cant Lose Them
11509,16,5,5512,4,2,4,424,Potential Loyalists
11510,28,3,2457,4,1,2,412,Potential Loyalists
11511,82,4,1810,3,2,1,321,Promising
11512,212,6,4742,2,3,3,233,Loyal Customers
11513,83,4,4369,3,2,3,323,Potential Loyalists
11514,256,3,1749,2,1,1,211,About to Sleep
11515,1169,2,1630,1,1,1,111,Lost
11516,16,6,7951,4,3,4,434,Champions
11517,74,5,3485,4,2,2,422,Potential Loyalists
11518,71,5,1977,4,2,1,421,New Customers
11519,375,5,2961,1,2,2,122,At Risk
11520,178,7,2534,3,4,2,342,Lost
11521,168,6,4173,3,3,3,333,Champions
11522,194,9,10188,2,4,4,244,Loyal Customers
11523,342,5,4270,2,2,3,223,Customers Needing Attention
11524,384,3,2279,1,1,2,112,Hibernating
11525,16,8,6585,4,4,4,444,Champions
11526,155,4,2241,3,2,1,321,Promising
11527,475,2,1500,1,1,1,111,Lost
11528,124,6,4734,3,3,3,333,Champions
11529,239,3,784,2,1,1,211,About to Sleep
11530,104,6,5206,3,3,4,334,Champions
11531,97,8,6239,3,4,4,344,Champions
11532,107,7,6727,3,4,4,344,Champions
11533,96,6,5269,3,3,4,334,Champions
11534,269,3,2306,2,1,2,212,Customers Needing Attention
11536,207,4,2217,2,2,1,221,About to Sleep
11537,683,2,280,1,1,1,111,Lost
11538,124,7,6392,3,4,4,344,Champions
11539,46,6,3684,4,3,3,433,Champions
11540,228,6,3879,2,3,3,233,Loyal Customers
11541,492,2,1840,1,1,1,111,Lost
11542,420,5,4299,1,2,3,123,At Risk
11543,395,6,3869,1,3,3,133,At Risk
11544,217,5,2684,2,2,2,222,Customers Needing Attention
11545,905,5,5515,1,2,4,124,At Risk
11546,253,6,8463,2,3,4,234,Loyal Customers
11547,588,3,1645,1,1,1,111,Lost
11549,110,8,6012,3,4,4,344,Champions
11550,380,6,4602,1,3,3,133,At Risk
11551,896,2,2667,1,1,2,112,Hibernating
11552,59,3,2012,4,1,1,411,New Customers
11553,2,5,3143,4,2,2,422,Potential Loyalists
11554,135,6,3529,3,3,2,332,Lost
11555,1041,3,2880,1,1,2,112,Hibernating
11556,87,2,3141,3,1,2,312,Potential Loyalists
11557,58,8,7822,4,4,4,444,Champions
11558,174,5,2281,3,2,2,322,Potential Loyalists
11559,491,1,1320,1,1,1,111,Lost
11560,118,3,3282,3,1,2,312,Potential Loyalists
11561,10,8,5610,4,4,4,444,Champions
11562,183,5,4875,3,2,3,323,Potential Loyalists
11563,121,3,1675,3,1,1,311,Promising
11564,83,5,3035,3,2,2,322,Potential Loyalists
11565,83,4,4402,3,2,3,323,Potential Loyalists
11566,258,2,696,2,1,1,211,About to Sleep
11567,14,5,4176,4,2,3,423,Potential Loyalists
11568,266,3,4476,2,1,3,213,Customers Needing Attention
11569,13,6,5468,4,3,4,434,Champions
11570,349,2,1804,2,1,1,211,About to Sleep
11571,59,4,4467,4,2,3,423,Potential Loyalists
11572,12,3,1868,4,1,1,411,New Customers
11573,148,6,6982,3,3,4,334,Champions
11574,315,4,4501,2,2,3,223,Customers Needing Attention
11575,2,4,2591,4,2,2,422,Potential Loyalists
11576,54,6,4280,4,3,3,433,Champions
11577,101,6,1416,3,3,1,331,Lost
11578,110,3,2538,3,1,2,312,Potential Loyalists
11579,104,6,4073,3,3,3,333,Champions
11580,182,7,5761,3,4,4,344,Champions
11581,40,7,5375,4,4,4,444,Champions
11582,1340,1,1520,1,1,1,111,Lost
11583,418,4,3260,1,2,2,122,At Risk
11584,210,4,4796,2,2,3,223,Customers Needing Attention
11585,824,4,2287,1,2,2,122,At Risk
11586,568,3,1611,1,1,1,111,Lost
11587,263,2,2620,2,1,2,212,Customers Needing Attention
11588,603,4,3437,1,2,2,122,At Risk
11589,625,2,1828,1,1,1,111,Lost
11590,53,6,2597,4,3,2,432,New Customers
11591,480,6,6123,1,3,4,134,At Risk
11592,409,6,6281,1,3,4,134,At Risk
11593,221,3,2919,2,1,2,212,Customers Needing Attention
11594,45,4,5484,4,2,4,424,Potential Loyalists
11595,2,8,5135,4,4,3,443,Champions
11596,181,2,1597,3,1,1,311,Promising
11597,44,9,6733,4,4,4,444,Champions
11598,297,4,1461,2,2,1,221,About to Sleep
11599,132,8,7554,3,4,4,344,Champions
11600,216,3,3763,2,1,3,213,Customers Needing Attention
11601,75,3,1475,4,1,1,411,New Customers
11602,9,5,1688,4,2,1,421,New Customers
11603,203,4,2945,2,2,2,222,Customers Needing Attention
11604,88,2,975,3,1,1,311,Promising
11605,55,7,2064,4,4,1,441,New Customers
11606,508,5,2782,1,2,2,122,At Risk
11607,65,6,2882,4,3,2,432,New Customers
11608,178,5,4794,3,2,3,323,Potential Loyalists
11609,290,6,8141,2,3,4,234,Loyal Customers
11610,202,4,1197,2,2,1,221,About to Sleep
11611,19,9,7034,4,4,4,444,Champions
11612,42,7,7363,4,4,4,444,Champions
11613,400,4,3717,1,2,3,123,At Risk
11614,114,4,2401,3,2,2,322,Potential Loyalists
11615,26,4,2111,4,2,1,421,New Customers
11616,99,6,3397,3,3,2,332,Lost
11617,145,6,5382,3,3,4,334,Champions
11618,284,6,3099,2,3,2,232,Lost
11619,225,8,9559,2,4,4,244,Loyal Customers
11620,476,7,7301,1,4,4,144,At Risk
11621,74,7,5155,4,4,4,444,Champions
11622,68,5,2821,4,2,2,422,Potential Loyalists
11623,299,3,846,2,1,1,211,About to Sleep
11624,158,5,2988,3,2,2,322,Potential Loyalists
11625,622,5,6908,1,2,4,124,At Risk
11626,698,3,3616,1,1,3,113,Hibernating
11627,35,4,2544,4,2,2,422,Potential Loyalists
11628,14,4,1723,4,2,1,421,New Customers
11629,119,8,7231,3,4,4,344,Champions
11630,783,2,1766,1,1,1,111,Lost
11631,230,4,3582,2,2,2,222,Customers Needing Attention
11632,213,6,4289,2,3,3,233,Loyal Customers
11633,25,7,7376,4,4,4,444,Champions
11634,27,5,3596,4,2,3,423,Potential Loyalists
11635,28,7,5895,4,4,4,444,Champions
11636,529,2,3311,1,1,2,112,Hibernating
11637,178,6,2308,3,3,2,332,Lost
11638,255,5,2283,2,2,2,222,Customers Needing Attention
11639,235,3,2460,2,1,2,212,Customers Needing Attention
11640,129,8,6646,3,4,4,344,Champions
11641,10,4,3243,4,2,2,422,Potential Loyalists
11642,109,7,4532,3,4,3,343,Champions
11643,181,6,3172,3,3,2,332,Lost
11644,21,3,2367,4,1,2,412,Potential Loyalists
11645,129,4,2465,3,2,2,322,Potential Loyalists
11646,556,1,1030,1,1,1,111,Lost
11647,222,6,4347,2,3,3,233,Loyal Customers
11648,97,5,1900,3,2,1,321,Promising
11649,6,4,2816,4,2,2,422,Potential Loyalists
11650,711,3,3212,1,1,2,112,Hibernating
11651,311,5,2994,2,2,2,222,Customers Needing Attention
11652,76,5,2603,4,2,2,422,Potential Loyalists
11653,99,6,4235,3,3,3,333,Champions
11654,177,9,9058,3,4,4,344,Champions
11655,65,4,3936,4,2,3,423,Potential Loyalists
11657,143,6,3471,3,3,2,332,Lost
11658,415,9,10343,1,4,4,144,At Risk
11659,7,6,3393,4,3,2,432,New Customers
11660,68,6,5475,4,3,4,434,Champions
11661,593,2,2057,1,1,1,111,Lost
11662,14,4,2236,4,2,1,421,New Customers
11663,229,3,3195,2,1,2,212,Customers Needing Attention
11664,733,4,1107,1,2,1,121,Cant Lose Them
11665,696,5,4507,1,2,3,123,At Risk
11666,90,4,3820,3,2,3,323,Potential Loyalists
11667,205,5,4266,2,2,3,223,Customers Needing Attention
11668,735,5,4778,1,2,3,123,At Risk
11669,43,6,4728,4,3,3,433,Champions
11670,123,8,8787,3,4,4,344,Champions
11671,247,8,5254,2,4,4,244,Loyal Customers
11672,512,8,4018,1,4,3,143,At Risk
11673,49,10,6103,4,4,4,444,Champions
11674,95,4,2594,3,2,2,322,Potential Loyalists
11675,214,7,6407,2,4,4,244,Loyal Customers
11676,120,7,5996,3,4,4,344,Champions
11677,500,3,1498,1,1,1,111,Lost
11678,121,7,6812,3,4,4,344,Champions
11679,217,9,11315,2,4,4,244,Loyal Customers
11680,378,4,2966,1,2,2,122,At Risk
11681,464,5,5847,1,2,4,124,At Risk
11682,560,3,5035,1,1,3,113,Hibernating
11683,91,4,4959,3,2,3,323,Potential Loyalists
11684,388,9,9767,1,4,4,144,At Risk
11685,705,5,3950,1,2,3,123,At Risk
11686,144,3,1162,3,1,1,311,Promising
11687,22,7,4224,4,4,3,443,Champions
11688,121,7,3890,3,4,3,343,Champions
11689,24,6,2544,4,3,2,432,New Customers
11690,155,5,4342,3,2,3,323,Potential Loyalists
11691,25,1,1044,4,1,1,411,New Customers
11692,839,2,1450,1,1,1,111,Lost
11693,984,2,924,1,1,1,111,Lost
11694,24,8,5825,4,4,4,444,Champions
11695,69,4,3060,4,2,2,422,Potential Loyalists
11696,150,1,1852,3,1,1,311,Promising
11697,52,1,94,4,1,1,411,New Customers
11698,323,4,6051,2,2,4,224,Lost
11699,295,3,1074,2,1,1,211,About to Sleep
11700,30,4,727,4,2,1,421,New Customers
11701,146,4,1876,3,2,1,321,Promising
11702,68,5,2841,4,2,2,422,Potential Loyalists
11703,688,2,2946,1,1,2,112,Hibernating
11704,88,6,4779,3,3,3,333,Champions
11705,4,5,2864,4,2,2,422,Potential Loyalists
11706,44,6,4940,4,3,3,433,Champions
11707,113,4,1687,3,2,1,321,Promising
